Source,Target,Weight,Type
COM_ado_1599.txt_1,COM_ado_1599.txt_7,3,undirected
COM_ado_1599.txt_1,COM_ado_1599.txt_12,1,undirected
COM_ado_1599.txt_1,COM_shrew_1594.txt_6,2,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_3,2,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_8,2,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_10,3,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_11,2,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_16,1,undirected
COM_ado_1599.txt_2,COM_ado_1599.txt_23,5,undirected
COM_ado_1599.txt_2,COM_shrew_1594.txt_10,2,undirected
COM_ado_1599.txt_2,COM_shrew_1594.txt_16,4,undirected
COM_ado_1599.txt_2,TRA_romeo_1595.txt_3,1,undirected
COM_ado_1599.txt_3,COM_ado_1599.txt_2,2,undirected
COM_ado_1599.txt_3,COM_ado_1599.txt_10,1,undirected
COM_ado_1599.txt_3,COM_like_1600.txt_17,3,undirected
COM_ado_1599.txt_3,COM_measure_1604.txt_14,1,undirected
COM_ado_1599.txt_3,TRA_hamlet_1601.txt_17,2,undirected
COM_ado_1599.txt_4,COM_ado_1599.txt_6,1,undirected
COM_ado_1599.txt_4,COM_shrew_1594.txt_4,5,undirected
COM_ado_1599.txt_4,COM_shrew_1594.txt_7,2,undirected
COM_ado_1599.txt_4,COM_shrew_1594.txt_14,2,undirected
COM_ado_1599.txt_4,COM_shrew_1594.txt_19,1,undirected
COM_ado_1599.txt_4,TRA_hamlet_1601.txt_8,1,undirected
COM_ado_1599.txt_5,COM_ado_1599.txt_7,6,undirected
COM_ado_1599.txt_5,COM_ado_1599.txt_12,2,undirected
COM_ado_1599.txt_5,COM_ado_1599.txt_14,2,undirected
COM_ado_1599.txt_5,COM_ado_1599.txt_23,1,undirected
COM_ado_1599.txt_5,COM_shrew_1594.txt_7,4,undirected
COM_ado_1599.txt_5,COM_shrew_1594.txt_12,1,undirected
COM_ado_1599.txt_6,COM_ado_1599.txt_4,1,undirected
COM_ado_1599.txt_6,COM_ado_1599.txt_23,2,undirected
COM_ado_1599.txt_6,COM_shrew_1594.txt_4,4,undirected
COM_ado_1599.txt_6,COM_shrew_1594.txt_5,2,undirected
COM_ado_1599.txt_7,COM_ado_1599.txt_1,3,undirected
COM_ado_1599.txt_7,COM_ado_1599.txt_5,6,undirected
COM_ado_1599.txt_7,COM_ado_1599.txt_12,5,undirected
COM_ado_1599.txt_7,COM_ado_1599.txt_13,1,undirected
COM_ado_1599.txt_7,COM_ado_1599.txt_14,1,undirected
COM_ado_1599.txt_7,COM_shrew_1594.txt_7,4,undirected
COM_ado_1599.txt_7,COM_shrew_1594.txt_12,2,undirected
COM_ado_1599.txt_8,COM_ado_1599.txt_2,2,undirected
COM_ado_1599.txt_8,COM_ado_1599.txt_23,3,undirected
COM_ado_1599.txt_8,COM_shrew_1594.txt_4,1,undirected
COM_ado_1599.txt_9,COM_ado_1599.txt_11,3,undirected
COM_ado_1599.txt_9,COM_ado_1599.txt_20,1,undirected
COM_ado_1599.txt_9,COM_like_1600.txt_17,5,undirected
COM_ado_1599.txt_10,COM_ado_1599.txt_2,3,undirected
COM_ado_1599.txt_10,COM_ado_1599.txt_3,1,undirected
COM_ado_1599.txt_10,COM_like_1600.txt_17,6,undirected
COM_ado_1599.txt_10,COM_shrew_1594.txt_4,2,undirected
COM_ado_1599.txt_11,COM_ado_1599.txt_2,2,undirected
COM_ado_1599.txt_11,COM_ado_1599.txt_9,3,undirected
COM_ado_1599.txt_11,COM_like_1600.txt_17,4,undirected
COM_ado_1599.txt_12,COM_ado_1599.txt_1,1,undirected
COM_ado_1599.txt_12,COM_ado_1599.txt_5,2,undirected
COM_ado_1599.txt_12,COM_ado_1599.txt_7,5,undirected
COM_ado_1599.txt_12,COM_ado_1599.txt_13,2,undirected
COM_ado_1599.txt_12,COM_shrew_1594.txt_4,1,undirected
COM_ado_1599.txt_13,COM_ado_1599.txt_7,1,undirected
COM_ado_1599.txt_13,COM_ado_1599.txt_12,2,undirected
COM_ado_1599.txt_13,COM_ado_1599.txt_18,6,undirected
COM_ado_1599.txt_14,COM_ado_1599.txt_5,2,undirected
COM_ado_1599.txt_14,COM_ado_1599.txt_7,1,undirected
COM_ado_1599.txt_14,COM_shrew_1594.txt_13,3,undirected
COM_ado_1599.txt_15,COM_ado_1599.txt_18,1,undirected
COM_ado_1599.txt_15,COM_shrew_1594.txt_5,5,undirected
COM_ado_1599.txt_15,COM_shrew_1594.txt_6,3,undirected
COM_ado_1599.txt_15,COM_shrew_1594.txt_13,6,undirected
COM_ado_1599.txt_15,COM_shrew_1594.txt_21,2,undirected
COM_ado_1599.txt_16,COM_ado_1599.txt_2,1,undirected
COM_ado_1599.txt_16,COM_ado_1599.txt_22,2,undirected
COM_ado_1599.txt_16,COM_ado_1599.txt_23,3,undirected
COM_ado_1599.txt_17,COM_twelfth_1601.txt_14,1,undirected
COM_ado_1599.txt_17,TRA_hamlet_1601.txt_17,6,undirected
COM_ado_1599.txt_17,TRA_othello_1604.txt_21,3,undirected
COM_ado_1599.txt_18,COM_ado_1599.txt_13,6,undirected
COM_ado_1599.txt_18,COM_ado_1599.txt_15,1,undirected
COM_ado_1599.txt_18,COM_shrew_1594.txt_13,3,undirected
COM_ado_1599.txt_18,COM_shrew_1594.txt_21,3,undirected
COM_ado_1599.txt_19,COM_ado_1599.txt_20,2,undirected
COM_ado_1599.txt_19,COM_ado_1599.txt_21,4,undirected
COM_ado_1599.txt_19,COM_ado_1599.txt_22,1,undirected
COM_ado_1599.txt_20,COM_ado_1599.txt_9,1,undirected
COM_ado_1599.txt_20,COM_ado_1599.txt_19,2,undirected
COM_ado_1599.txt_20,COM_ado_1599.txt_21,1,undirected
COM_ado_1599.txt_20,COM_ado_1599.txt_22,2,undirected
COM_ado_1599.txt_20,COM_ado_1599.txt_23,3,undirected
COM_ado_1599.txt_20,COM_twelfth_1601.txt_14,1,undirected
COM_ado_1599.txt_21,COM_ado_1599.txt_19,4,undirected
COM_ado_1599.txt_21,COM_ado_1599.txt_20,1,undirected
COM_ado_1599.txt_21,COM_ado_1599.txt_22,4,undirected
COM_ado_1599.txt_21,COM_ado_1599.txt_23,3,undirected
COM_ado_1599.txt_21,COM_measure_1604.txt_14,2,undirected
COM_ado_1599.txt_21,COM_shrew_1594.txt_16,2,undirected
COM_ado_1599.txt_21,COM_shrew_1594.txt_17,1,undirected
COM_ado_1599.txt_21,COM_twelfth_1601.txt_14,3,undirected
COM_ado_1599.txt_21,TRA_romeo_1595.txt_10,1,undirected
COM_ado_1599.txt_22,COM_ado_1599.txt_16,2,undirected
COM_ado_1599.txt_22,COM_ado_1599.txt_19,1,undirected
COM_ado_1599.txt_22,COM_ado_1599.txt_20,2,undirected
COM_ado_1599.txt_22,COM_ado_1599.txt_21,4,undirected
COM_ado_1599.txt_22,COM_ado_1599.txt_23,4,undirected
COM_ado_1599.txt_22,TRA_romeo_1595.txt_10,4,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_2,5,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_5,1,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_6,2,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_8,3,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_16,3,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_20,3,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_21,3,undirected
COM_ado_1599.txt_23,COM_ado_1599.txt_22,4,undirected
COM_ado_1599.txt_23,COM_shrew_1594.txt_4,6,undirected
COM_ado_1599.txt_23,COM_shrew_1594.txt_16,1,undirected
COM_ado_1599.txt_23,TRA_hamlet_1601.txt_8,3,undirected
COM_dream_1595.txt_1,COM_dream_1595.txt_7,1,undirected
COM_dream_1595.txt_1,COM_dream_1595.txt_8,2,undirected
COM_dream_1595.txt_1,TRA_othello_1604.txt_24,3,undirected
COM_dream_1595.txt_2,COM_dream_1595.txt_10,3,undirected
COM_dream_1595.txt_2,COM_verona_1591.txt_7,5,undirected
COM_dream_1595.txt_2,TRA_romeo_1595.txt_7,4,undirected
COM_dream_1595.txt_3,COM_dream_1595.txt_7,1,undirected
COM_dream_1595.txt_3,COM_dream_1595.txt_15,6,undirected
COM_dream_1595.txt_3,COM_verona_1591.txt_14,4,undirected
COM_dream_1595.txt_3,TRA_hamlet_1601.txt_29,2,undirected
COM_dream_1595.txt_4,COM_dream_1595.txt_8,6,undirected
COM_dream_1595.txt_4,COM_wives_1598.txt_23,2,undirected
COM_dream_1595.txt_4,TRA_othello_1604.txt_24,1,undirected
COM_dream_1595.txt_5,COM_dream_1595.txt_12,2,undirected
COM_dream_1595.txt_5,COM_dream_1595.txt_13,3,undirected
COM_dream_1595.txt_5,TRA_romeo_1595.txt_9,5,undirected
COM_dream_1595.txt_5,TRA_romeo_1595.txt_18,1,undirected
COM_dream_1595.txt_5,TRA_titus_1592.txt_6,1,undirected
COM_dream_1595.txt_6,COM_dream_1595.txt_9,5,undirected
COM_dream_1595.txt_6,COM_dream_1595.txt_12,1,undirected
COM_dream_1595.txt_6,COM_dream_1595.txt_14,5,undirected
COM_dream_1595.txt_6,HIS_richard3_1592.txt_8,1,undirected
COM_dream_1595.txt_6,TRA_macbeth_1606.txt_6,2,undirected
COM_dream_1595.txt_7,COM_dream_1595.txt_1,1,undirected
COM_dream_1595.txt_7,COM_dream_1595.txt_3,1,undirected
COM_dream_1595.txt_7,COM_dream_1595.txt_15,4,undirected
COM_dream_1595.txt_7,COM_dream_1595.txt_16,5,undirected
COM_dream_1595.txt_7,TRA_hamlet_1601.txt_29,3,undirected
COM_dream_1595.txt_7,TRA_othello_1604.txt_24,1,undirected
COM_dream_1595.txt_7,TRA_romeo_1595.txt_2,1,undirected
COM_dream_1595.txt_8,COM_dream_1595.txt_1,2,undirected
COM_dream_1595.txt_8,COM_dream_1595.txt_4,6,undirected
COM_dream_1595.txt_8,COM_wives_1598.txt_23,4,undirected
COM_dream_1595.txt_8,TRA_othello_1604.txt_24,5,undirected
COM_dream_1595.txt_9,COM_dream_1595.txt_6,5,undirected
COM_dream_1595.txt_9,COM_dream_1595.txt_12,3,undirected
COM_dream_1595.txt_9,HIS_richard3_1592.txt_8,4,undirected
COM_dream_1595.txt_9,ROM_cymbeline_1611.txt_8,1,undirected
COM_dream_1595.txt_10,COM_dream_1595.txt_2,3,undirected
COM_dream_1595.txt_10,COM_lost_1595.txt_14,1,undirected
COM_dream_1595.txt_10,COM_lost_1595.txt_17,1,undirected
COM_dream_1595.txt_10,COM_lost_1595.txt_19,1,undirected
COM_dream_1595.txt_10,POE_sonnets.txt_17,1,undirected
COM_dream_1595.txt_10,POE_sonnets.txt_18,2,undirected
COM_dream_1595.txt_10,TRA_romeo_1595.txt_7,2,undirected
COM_dream_1595.txt_10,TRA_romeo_1595.txt_8,6,undirected
COM_dream_1595.txt_11,COM_lost_1595.txt_23,5,undirected
COM_dream_1595.txt_11,COM_verona_1591.txt_2,5,undirected
COM_dream_1595.txt_11,COM_verona_1591.txt_5,2,undirected
COM_dream_1595.txt_11,COM_verona_1591.txt_12,2,undirected
COM_dream_1595.txt_11,COM_verona_1591.txt_15,1,undirected
COM_dream_1595.txt_11,COM_verona_1591.txt_16,1,undirected
COM_dream_1595.txt_11,TRA_troilus_1602.txt_13,2,undirected
COM_dream_1595.txt_12,COM_dream_1595.txt_5,2,undirected
COM_dream_1595.txt_12,COM_dream_1595.txt_6,1,undirected
COM_dream_1595.txt_12,COM_dream_1595.txt_9,3,undirected
COM_dream_1595.txt_12,COM_merchant_1596.txt_21,3,undirected
COM_dream_1595.txt_12,TRA_macbeth_1606.txt_7,1,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_2,1,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_5,2,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_9,6,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_18,3,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_21,5,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_22,1,undirected
COM_dream_1595.txt_12,TRA_romeo_1595.txt_24,3,undirected
COM_dream_1595.txt_12,TRA_titus_1592.txt_6,2,undirected
COM_dream_1595.txt_13,COM_dream_1595.txt_5,3,undirected
COM_dream_1595.txt_13,COM_like_1600.txt_12,2,undirected
COM_dream_1595.txt_13,TRA_romeo_1595.txt_9,1,undirected
COM_dream_1595.txt_14,COM_dream_1595.txt_6,5,undirected
COM_dream_1595.txt_14,COM_merchant_1596.txt_21,3,undirected
COM_dream_1595.txt_14,TRA_romeo_1595.txt_5,1,undirected
COM_dream_1595.txt_15,COM_dream_1595.txt_3,6,undirected
COM_dream_1595.txt_15,COM_dream_1595.txt_7,4,undirected
COM_dream_1595.txt_15,COM_wives_1598.txt_13,1,undirected
COM_dream_1595.txt_16,COM_dream_1595.txt_7,5,undirected
COM_dream_1595.txt_16,COM_dream_1595.txt_17,6,undirected
COM_dream_1595.txt_16,COM_wives_1598.txt_13,1,undirected
COM_dream_1595.txt_16,COM_wives_1598.txt_23,2,undirected
COM_dream_1595.txt_16,TRA_hamlet_1601.txt_29,1,undirected
COM_dream_1595.txt_16,TRA_othello_1604.txt_24,2,undirected
COM_dream_1595.txt_17,COM_dream_1595.txt_16,6,undirected
COM_dream_1595.txt_17,COM_wives_1598.txt_12,1,undirected
COM_dream_1595.txt_17,COM_wives_1598.txt_23,3,undirected
COM_errors_1594.txt_1,COM_errors_1594.txt_16,3,undirected
COM_errors_1594.txt_1,COM_merchant_1596.txt_12,2,undirected
COM_errors_1594.txt_1,COM_merchant_1596.txt_17,1,undirected
COM_errors_1594.txt_2,COM_errors_1594.txt_4,2,undirected
COM_errors_1594.txt_2,COM_merchant_1596.txt_1,4,undirected
COM_errors_1594.txt_2,COM_merchant_1596.txt_14,3,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_6,2,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_10,3,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_11,3,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_12,6,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_13,4,undirected
COM_errors_1594.txt_3,COM_errors_1594.txt_16,1,undirected
COM_errors_1594.txt_3,COM_merchant_1596.txt_4,2,undirected
COM_errors_1594.txt_4,COM_errors_1594.txt_2,2,undirected
COM_errors_1594.txt_4,COM_merchant_1596.txt_8,3,undirected
COM_errors_1594.txt_4,COM_merchant_1596.txt_9,3,undirected
COM_errors_1594.txt_4,COM_merchant_1596.txt_14,5,undirected
COM_errors_1594.txt_5,ROM_winters_1610.txt_2,1,undirected
COM_errors_1594.txt_5,TRA_macbeth_1606.txt_16,5,undirected
COM_errors_1594.txt_5,TRA_othello_1604.txt_16,3,undirected
COM_errors_1594.txt_6,COM_errors_1594.txt_3,2,undirected
COM_errors_1594.txt_6,COM_errors_1594.txt_11,1,undirected
COM_errors_1594.txt_6,COM_merchant_1596.txt_16,3,undirected
COM_errors_1594.txt_7,COM_like_1600.txt_18,1,undirected
COM_errors_1594.txt_7,COM_measure_1604.txt_15,1,undirected
COM_errors_1594.txt_7,TRA_hamlet_1601.txt_10,6,undirected
COM_errors_1594.txt_7,TRA_romeo_1595.txt_13,5,undirected
COM_errors_1594.txt_8,COM_errors_1594.txt_14,1,undirected
COM_errors_1594.txt_8,HIS_henry4_1_1597.txt_3,2,undirected
COM_errors_1594.txt_8,TRA_romeo_1595.txt_13,3,undirected
COM_errors_1594.txt_9,COM_merchant_1596.txt_4,3,undirected
COM_errors_1594.txt_9,COM_merchant_1596.txt_5,5,undirected
COM_errors_1594.txt_9,COM_merchant_1596.txt_9,3,undirected
COM_errors_1594.txt_9,COM_merchant_1596.txt_11,1,undirected
COM_errors_1594.txt_9,COM_merchant_1596.txt_14,3,undirected
COM_errors_1594.txt_10,COM_errors_1594.txt_3,3,undirected
COM_errors_1594.txt_10,COM_errors_1594.txt_11,2,undirected
COM_errors_1594.txt_10,COM_errors_1594.txt_13,6,undirected
COM_errors_1594.txt_10,COM_errors_1594.txt_15,2,undirected
COM_errors_1594.txt_10,COM_errors_1594.txt_16,2,undirected
COM_errors_1594.txt_10,COM_measure_1604.txt_5,4,undirected
COM_errors_1594.txt_11,COM_errors_1594.txt_3,3,undirected
COM_errors_1594.txt_11,COM_errors_1594.txt_6,1,undirected
COM_errors_1594.txt_11,COM_errors_1594.txt_10,2,undirected
COM_errors_1594.txt_11,COM_errors_1594.txt_12,2,undirected
COM_errors_1594.txt_12,COM_errors_1594.txt_3,6,undirected
COM_errors_1594.txt_12,COM_errors_1594.txt_11,2,undirected
COM_errors_1594.txt_12,COM_errors_1594.txt_13,3,undirected
COM_errors_1594.txt_12,COM_measure_1604.txt_5,2,undirected
COM_errors_1594.txt_13,COM_errors_1594.txt_3,4,undirected
COM_errors_1594.txt_13,COM_errors_1594.txt_10,6,undirected
COM_errors_1594.txt_13,COM_errors_1594.txt_12,3,undirected
COM_errors_1594.txt_13,COM_errors_1594.txt_15,3,undirected
COM_errors_1594.txt_13,COM_errors_1594.txt_16,3,undirected
COM_errors_1594.txt_13,COM_measure_1604.txt_5,1,undirected
COM_errors_1594.txt_14,COM_errors_1594.txt_8,1,undirected
COM_errors_1594.txt_14,COM_errors_1594.txt_15,1,undirected
COM_errors_1594.txt_14,HIS_richard3_1592.txt_2,2,undirected
COM_errors_1594.txt_14,HIS_richard3_1592.txt_23,3,undirected
COM_errors_1594.txt_15,COM_errors_1594.txt_10,2,undirected
COM_errors_1594.txt_15,COM_errors_1594.txt_13,3,undirected
COM_errors_1594.txt_15,COM_errors_1594.txt_14,1,undirected
COM_errors_1594.txt_15,HIS_henry4_2_1597.txt_7,1,undirected
COM_errors_1594.txt_16,COM_errors_1594.txt_1,3,undirected
COM_errors_1594.txt_16,COM_errors_1594.txt_3,1,undirected
COM_errors_1594.txt_16,COM_errors_1594.txt_10,2,undirected
COM_errors_1594.txt_16,COM_errors_1594.txt_13,3,undirected
COM_like_1600.txt_1,ROM_winters_1610.txt_1,2,undirected
COM_like_1600.txt_1,ROM_winters_1610.txt_15,1,undirected
COM_like_1600.txt_1,ROM_winters_1610.txt_18,3,undirected
COM_like_1600.txt_2,COM_like_1600.txt_4,4,undirected
COM_like_1600.txt_2,COM_lost_1595.txt_6,1,undirected
COM_like_1600.txt_2,ROM_winters_1610.txt_24,1,undirected
COM_like_1600.txt_2,TRA_romeo_1595.txt_12,5,undirected
COM_like_1600.txt_3,ROM_winters_1610.txt_15,5,undirected
COM_like_1600.txt_3,TRA_timon_1606.txt_7,1,undirected
COM_like_1600.txt_3,TRA_troilus_1602.txt_11,5,undirected
COM_like_1600.txt_4,COM_like_1600.txt_2,4,undirected
COM_like_1600.txt_4,COM_like_1600.txt_5,5,undirected
COM_like_1600.txt_4,COM_like_1600.txt_21,1,undirected
COM_like_1600.txt_4,ROM_winters_1610.txt_19,5,undirected
COM_like_1600.txt_5,COM_like_1600.txt_4,5,undirected
COM_like_1600.txt_5,HIS_richard3_1592.txt_21,1,undirected
COM_like_1600.txt_5,HIS_richard3_1592.txt_26,6,undirected
COM_like_1600.txt_6,COM_like_1600.txt_10,3,undirected
COM_like_1600.txt_6,ROM_winters_1610.txt_15,1,undirected
COM_like_1600.txt_6,TRA_lear_1606.txt_21,3,undirected
COM_like_1600.txt_7,COM_like_1600.txt_21,5,undirected
COM_like_1600.txt_7,COM_lost_1595.txt_6,2,undirected
COM_like_1600.txt_7,ROM_winters_1610.txt_18,1,undirected
COM_like_1600.txt_7,TRA_lear_1606.txt_5,6,undirected
COM_like_1600.txt_8,COM_like_1600.txt_9,5,undirected
COM_like_1600.txt_8,COM_like_1600.txt_22,2,undirected
COM_like_1600.txt_8,COM_like_1600.txt_23,2,undirected
COM_like_1600.txt_8,ROM_winters_1610.txt_18,1,undirected
COM_like_1600.txt_8,TRA_lear_1606.txt_8,4,undirected
COM_like_1600.txt_9,COM_like_1600.txt_8,5,undirected
COM_like_1600.txt_9,COM_like_1600.txt_10,3,undirected
COM_like_1600.txt_9,COM_like_1600.txt_11,1,undirected
COM_like_1600.txt_9,ROM_winters_1610.txt_14,3,undirected
COM_like_1600.txt_9,TRA_lear_1606.txt_6,2,undirected
COM_like_1600.txt_9,TRA_lear_1606.txt_7,3,undirected
COM_like_1600.txt_9,TRA_lear_1606.txt_8,6,undirected
COM_like_1600.txt_9,TRA_lear_1606.txt_17,1,undirected
COM_like_1600.txt_10,COM_like_1600.txt_6,3,undirected
COM_like_1600.txt_10,COM_like_1600.txt_9,3,undirected
COM_like_1600.txt_10,ROM_winters_1610.txt_16,4,undirected
COM_like_1600.txt_10,TRA_lear_1606.txt_12,3,undirected
COM_like_1600.txt_10,TRA_lear_1606.txt_21,3,undirected
COM_like_1600.txt_10,TRA_troilus_1602.txt_11,1,undirected
COM_like_1600.txt_11,COM_like_1600.txt_9,1,undirected
COM_like_1600.txt_11,COM_like_1600.txt_12,1,undirected
COM_like_1600.txt_11,COM_like_1600.txt_23,6,undirected
COM_like_1600.txt_11,COM_twelfth_1601.txt_4,3,undirected
COM_like_1600.txt_11,COM_twelfth_1601.txt_18,1,undirected
COM_like_1600.txt_11,ROM_winters_1610.txt_17,5,undirected
COM_like_1600.txt_11,TRA_lear_1606.txt_8,1,undirected
COM_like_1600.txt_12,COM_dream_1595.txt_13,2,undirected
COM_like_1600.txt_12,COM_like_1600.txt_11,1,undirected
COM_like_1600.txt_12,COM_like_1600.txt_20,2,undirected
COM_like_1600.txt_12,ROM_winters_1610.txt_14,1,undirected
COM_like_1600.txt_12,ROM_winters_1610.txt_15,6,undirected
COM_like_1600.txt_12,ROM_winters_1610.txt_16,1,undirected
COM_like_1600.txt_12,ROM_winters_1610.txt_17,1,undirected
COM_like_1600.txt_12,ROM_winters_1610.txt_21,5,undirected
COM_like_1600.txt_13,COM_shrew_1594.txt_4,2,undirected
COM_like_1600.txt_13,COM_shrew_1594.txt_6,1,undirected
COM_like_1600.txt_13,COM_shrew_1594.txt_9,3,undirected
COM_like_1600.txt_14,COM_lost_1595.txt_20,2,undirected
COM_like_1600.txt_14,COM_verona_1591.txt_12,1,undirected
COM_like_1600.txt_14,TRA_troilus_1602.txt_13,3,undirected
COM_like_1600.txt_15,COM_like_1600.txt_18,2,undirected
COM_like_1600.txt_15,COM_like_1600.txt_19,3,undirected
COM_like_1600.txt_15,COM_twelfth_1601.txt_11,1,undirected
COM_like_1600.txt_16,COM_like_1600.txt_19,6,undirected
COM_like_1600.txt_16,COM_lost_1595.txt_23,4,undirected
COM_like_1600.txt_16,POE_sonnets.txt_18,1,undirected
COM_like_1600.txt_16,TRA_romeo_1595.txt_13,1,undirected
COM_like_1600.txt_17,COM_ado_1599.txt_3,3,undirected
COM_like_1600.txt_17,COM_ado_1599.txt_9,5,undirected
COM_like_1600.txt_17,COM_ado_1599.txt_10,6,undirected
COM_like_1600.txt_17,COM_ado_1599.txt_11,4,undirected
COM_like_1600.txt_18,COM_errors_1594.txt_7,1,undirected
COM_like_1600.txt_18,COM_like_1600.txt_15,2,undirected
COM_like_1600.txt_18,COM_like_1600.txt_19,3,undirected
COM_like_1600.txt_18,COM_verona_1591.txt_16,2,undirected
COM_like_1600.txt_19,COM_like_1600.txt_15,3,undirected
COM_like_1600.txt_19,COM_like_1600.txt_16,6,undirected
COM_like_1600.txt_19,COM_like_1600.txt_18,3,undirected
COM_like_1600.txt_19,COM_like_1600.txt_21,2,undirected
COM_like_1600.txt_19,COM_lost_1595.txt_23,2,undirected
COM_like_1600.txt_19,COM_twelfth_1601.txt_11,2,undirected
COM_like_1600.txt_19,COM_verona_1591.txt_1,2,undirected
COM_like_1600.txt_20,COM_like_1600.txt_12,2,undirected
COM_like_1600.txt_20,COM_like_1600.txt_23,1,undirected
COM_like_1600.txt_20,ROM_winters_1610.txt_13,2,undirected
COM_like_1600.txt_20,ROM_winters_1610.txt_18,2,undirected
COM_like_1600.txt_20,TRA_lear_1606.txt_18,6,undirected
COM_like_1600.txt_21,COM_like_1600.txt_4,1,undirected
COM_like_1600.txt_21,COM_like_1600.txt_7,5,undirected
COM_like_1600.txt_21,COM_like_1600.txt_19,2,undirected
COM_like_1600.txt_21,COM_verona_1591.txt_1,1,undirected
COM_like_1600.txt_21,ROM_winters_1610.txt_19,2,undirected
COM_like_1600.txt_21,ROM_winters_1610.txt_20,1,undirected
COM_like_1600.txt_21,TRA_lear_1606.txt_3,2,undirected
COM_like_1600.txt_21,TRA_lear_1606.txt_13,1,undirected
COM_like_1600.txt_22,COM_like_1600.txt_8,2,undirected
COM_like_1600.txt_22,COM_twelfth_1601.txt_4,2,undirected
COM_like_1600.txt_22,ROM_winters_1610.txt_18,6,undirected
COM_like_1600.txt_23,COM_like_1600.txt_8,2,undirected
COM_like_1600.txt_23,COM_like_1600.txt_11,6,undirected
COM_like_1600.txt_23,COM_like_1600.txt_20,1,undirected
COM_like_1600.txt_23,ROM_winters_1610.txt_17,2,undirected
COM_like_1600.txt_23,TRA_lear_1606.txt_8,3,undirected
COM_lost_1595.txt_1,COM_well_1607.txt_8,2,undirected
COM_lost_1595.txt_1,COM_well_1607.txt_18,1,undirected
COM_lost_1595.txt_1,HIS_henry6_1_1591.txt_8,6,undirected
COM_lost_1595.txt_2,COM_well_1607.txt_6,3,undirected
COM_lost_1595.txt_2,COM_well_1607.txt_17,1,undirected
COM_lost_1595.txt_2,TRA_hamlet_1601.txt_10,2,undirected
COM_lost_1595.txt_3,COM_lost_1595.txt_7,1,undirected
COM_lost_1595.txt_3,COM_lost_1595.txt_10,2,undirected
COM_lost_1595.txt_3,COM_lost_1595.txt_15,6,undirected
COM_lost_1595.txt_3,COM_lost_1595.txt_21,5,undirected
COM_lost_1595.txt_4,COM_lost_1595.txt_9,6,undirected
COM_lost_1595.txt_4,COM_lost_1595.txt_13,1,undirected
COM_lost_1595.txt_4,COM_lost_1595.txt_23,2,undirected
COM_lost_1595.txt_4,HIS_henry6_1_1591.txt_8,1,undirected
COM_lost_1595.txt_5,COM_lost_1595.txt_16,3,undirected
COM_lost_1595.txt_5,COM_well_1607.txt_6,3,undirected
COM_lost_1595.txt_5,COM_well_1607.txt_17,2,undirected
COM_lost_1595.txt_6,COM_like_1600.txt_2,1,undirected
COM_lost_1595.txt_6,COM_like_1600.txt_7,2,undirected
COM_lost_1595.txt_6,COM_merchant_1596.txt_7,4,undirected
COM_lost_1595.txt_7,COM_lost_1595.txt_3,1,undirected
COM_lost_1595.txt_7,COM_lost_1595.txt_8,6,undirected
COM_lost_1595.txt_7,COM_lost_1595.txt_11,3,undirected
COM_lost_1595.txt_7,COM_lost_1595.txt_15,4,undirected
COM_lost_1595.txt_7,COM_lost_1595.txt_21,1,undirected
COM_lost_1595.txt_8,COM_lost_1595.txt_7,6,undirected
COM_lost_1595.txt_8,COM_lost_1595.txt_11,2,undirected
COM_lost_1595.txt_8,COM_lost_1595.txt_15,2,undirected
COM_lost_1595.txt_8,COM_lost_1595.txt_21,1,undirected
COM_lost_1595.txt_9,COM_lost_1595.txt_4,6,undirected
COM_lost_1595.txt_9,COM_lost_1595.txt_13,5,undirected
COM_lost_1595.txt_9,HIS_henry6_1_1591.txt_8,3,undirected
COM_lost_1595.txt_10,COM_lost_1595.txt_3,2,undirected
COM_lost_1595.txt_10,COM_lost_1595.txt_15,3,undirected
COM_lost_1595.txt_10,COM_lost_1595.txt_21,1,undirected
COM_lost_1595.txt_11,COM_lost_1595.txt_7,3,undirected
COM_lost_1595.txt_11,COM_lost_1595.txt_8,2,undirected
